n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,average_token_length,num_keywords,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
10,831,0.418576598,0.999999998,0.648960738,6,0,1,4.646209386,6,0,0,0,0,1,0,0,0,0,0,0,0.866664897,0.033334153,0.03333367,0.033333692,0.033333588,0.47424288,0.158410697,0.0433213,0.013237064,0.765957447,0.234042553,0.377047258,0.033333333,0.8,-0.195075758,-0.5,-0.071428571,0,0,0.5,0,1200
7,400,0.582914571,0.999999996,0.758474573,4,2,1,4.9425,4,2900,3500,3200,0,1,0,0,0,0,0,0,0.511836591,0.050009545,0.33778026,0.050213838,0.050159765,0.427395833,0.114409722,0.0675,0.0425,0.613636364,0.386363636,0.380864198,0.033333333,0.7,-0.246568627,-0.7,-0.05,0,0,0.5,0,3000
14,193,0.707446805,0.999999993,0.756944439,3,1,1,4.865284974,9,0,0,0,0,1,0,0,0,0,0,0,0.022225842,0.273918401,0.245014291,0.327254508,0.131586958,0.2609375,0.069460227,0.031088083,0.005181347,0.857142857,0.142857143,0.222727273,0.1,0.5,-0.125,-0.125,-0.125,0.15,0.1,0.35,0.1,1100
8,155,0.693333329,0.99999999,0.845360816,2,2,1,4.548387097,7,0,0,0,0,1,0,0,0,0,0,0,0.028577745,0.028577785,0.02859065,0.02857511,0.88567871,0.557007576,0.253977273,0.038709677,0,1,0,0.268560606,0.1,0.4,0,0,0,0,0,0.5,0,6500
10,682,0.482404691,0.999999998,0.64819277,10,0,1,4.914956012,7,0,0,0,0,1,0,0,0,0,0,0,0.028753705,0.028736749,0.88536465,0.028572182,0.028572714,0.471106636,0.073494438,0.052785924,0.051319648,0.507042254,0.492957746,0.363825758,0.05,1,-0.198333333,-0.666666667,-0.025,0.383333333,0.041666667,0.116666667,0.041666667,1200
12,702,0.435530085,0.999999998,0.595588234,14,5,1,4.754985755,10,1200,2400,1800,0,1,0,0,0,0,0,0,0.020033172,0.020005551,0.12781947,0.020019415,0.812122393,0.442682873,0.085683983,0.041310541,0.024216524,0.630434783,0.369565217,0.434012539,0.033333333,1,-0.357072829,-1,-0.05,0.3,0.1,0.2,0.1,751
9,446,0.498876403,0.999999996,0.660447759,7,3,1,5.19058296,6,1100,1100,1100,0,1,0,0,0,0,0,0,0.269995921,0.033336841,0.629487723,0.033333637,0.033845877,0.294997733,0.061732505,0.033632287,0.01793722,0.652173913,0.347826087,0.292424242,0.1,0.7,-0.185616987,-0.4,-0.125,0.3,0,0.2,0,741
8,275,0.53100775,0.999999994,0.635220122,3,1,1,4.512727273,4,494,494,494,0,1,0,0,0,0,0,0,0.798995412,0.050005219,0.050229023,0.050000459,0.050769888,0.372876917,0.198952488,0.050909091,0.014545455,0.777777778,0.222222222,0.393614719,0.1,0.7,-0.297222222,-0.7,-0.155555556,0.333333333,0.25,0.166666667,0.25,2100
8,334,0.65230769,0.999999996,0.759999997,15,5,1,5.179640719,8,638,1900,1269,0,1,0,0,0,0,0,0,0.49495381,0.02501958,0.428926313,0.025679038,0.025421258,0.284259259,0.072222222,0.011976048,0.002994012,0.8,0.2,0.375,0.2,0.5,-0.2,-0.2,-0.2,0.4,0,0.1,0,1800
10,370,0.532432431,0.999999995,0.67272727,7,4,1,4.435135135,7,3400,3400,3400,0,1,0,0,0,0,0,0,0.477769588,0.028577646,0.179825401,0.028643554,0.285183811,0.468402778,0.070833333,0.024324324,0.016216216,0.6,0.4,0.373148148,0.1,0.55,-0.213888889,-0.4,-0.1,0.766666667,0.016666667,0.266666667,0.016666667,1600
11,430,0.569411763,0.999999996,0.719999997,15,0,1,4.560465116,6,0,0,0,0,1,0,0,0,0,0,0,0.034514389,0.03363712,0.033493748,0.865020364,0.033334379,0.555312269,0.136037641,0.055813953,0.020930233,0.727272727,0.272727273,0.34665855,0.1,0.75,-0.256084656,-0.5,-0.071428571,0.5,0.7,0,0.7,635
11,117,0.681034477,0.999999987,0.815789463,0,0,0,4.564102564,7,0,0,0,0,1,0,0,0,0,0,0,0.028618913,0.253401578,0.028588773,0.660814776,0.02857596,0.463468013,0.027651515,0.042735043,0.034188034,0.555555556,0.444444444,0.299772727,0.0625,0.6,-0.280357143,-0.4,-0.071428571,0,0,0.5,0,589
9,128,0.726562494,0.999999985,0.926470575,3,1,0,4.1953125,6,626,626,626,0,1,0,0,0,0,0,0,0.033400597,0.033452543,0.202372088,0.697436221,0.033338551,0.321875,0.050520833,0.0234375,0.0234375,0.5,0.5,0.272222222,0.2,0.416666667,-0.1375,-0.1875,-0.1,0,0,0.5,0,1100
10,295,0.646840146,0.999999995,0.744897955,12,4,0,4.657627119,6,6000,22800,14400,0,1,0,0,0,0,0,0,0.033400624,0.033884544,0.033356501,0.698109796,0.201248535,0.590595238,0.057849702,0.044067797,0.044067797,0.5,0.5,0.435384615,0.1,1,-0.312948718,-0.6,-0.1,0.75,-0.05,0.25,0.05,473
11,324,0.554179565,0.999999996,0.634854769,31,4,12,5.518518519,6,1700,1800,1750,0,1,0,0,0,0,0,0,0.033386455,0.033427956,0.033428992,0.866419347,0.03333725,0.413852814,0.044155844,0.012345679,0.00617284,0.666666667,0.333333333,0.479761905,0.285714286,0.7,-0.55,-0.6,-0.5,0.3,-0.5,0.2,0.5,1200
10,743,0.563300141,0.999999998,0.645951035,53,3,13,5.173620458,7,1700,2600,2033.333333,0,1,0,0,0,0,0,0,0.029241243,0.028673599,0.028852706,0.884659538,0.028572914,0.481451247,-0.045915275,0.017496635,0.01345895,0.565217391,0.434782609,0.26969697,0.1,0.6,-0.436309524,-0.7,-0.071428571,0,0,0.5,0,1100
11,195,0.67231638,0.999999991,0.824074066,5,3,0,4.338461538,9,1100,1100,1100,0,1,0,0,0,0,0,0,0.239406624,0.023375003,0.022405052,0.691082872,0.02373045,0.553409091,0.263731061,0.071794872,0.01025641,0.875,0.125,0.394264069,0.033333333,0.8,-0.3,-0.4,-0.2,0.5,0.5,0,0.5,1500
10,179,0.636363633,0.999999991,0.739130428,4,3,0,4.374301676,7,881,881,881,0,1,0,0,0,0,0,0,0.224379389,0.028842499,0.028639549,0.689563944,0.028574619,0.529220779,0.162337662,0.061452514,0.016759777,0.785714286,0.214285714,0.319008264,0.033333333,0.7,-0.416666667,-0.8,-0.15,0.666666667,0.333333333,0.166666667,0.333333333,1000
10,238,0.618644065,0.999999994,0.720779216,3,1,1,4.638655462,6,0,0,0,0,1,0,0,0,0,0,0,0.864763386,0.033381466,0.033339096,0.035174322,0.03334173,0.366666667,0.09047619,0.021008403,0.004201681,0.833333333,0.166666667,0.246666667,0.033333333,0.5,-0.4,-0.4,-0.4,0,0,0.5,0,532
8,80,0.849999989,0.99999998,0.959183654,1,0,0,4.825,10,0,0,0,0,1,0,0,0,0,0,0,0.020131099,0.020072303,0.020087952,0.286844529,0.652864118,0.38125,0.173295455,0.0625,0,1,0,0.277272727,0.1,0.7,0,0,0,0,0,0.5,0,1400
10,239,0.689655169,0.999999994,0.770186331,9,4,1,4.723849372,6,0,0,0,0,1,0,0,0,0,0,0,0.033335377,0.034100957,0.033390178,0.865839978,0.033333511,0.46130874,0.077788757,0.050209205,0.029288703,0.631578947,0.368421053,0.334974747,0.1,0.8,-0.290079365,-0.5,-0.155555556,0,0,0.5,0,1100
11,410,0.653846152,0.999999996,0.808593747,5,3,0,4.32195122,7,3800,20300,12050,0,1,0,0,0,0,0,0,0.178201244,0.029263348,0.028586651,0.735373556,0.028575201,0.420634921,0.137996032,0.041463415,0.019512195,0.68,0.32,0.332352941,0.1,0.9,-0.201388889,-0.5,-0.05,0.3,0.2,0.2,0.2,510
11,310,0.558219176,0.999999995,0.679144381,5,3,1,4.132258065,6,604,924,803.3333333,0,1,0,0,0,0,0,0,0.033334475,0.033334779,0.033334336,0.033334071,0.866662339,0.515055315,0.216408129,0.035483871,0.012903226,0.733333333,0.266666667,0.435182999,0.136363636,1,-0.129166667,-0.166666667,-0.1,1,0.3,0.5,0.3,342
10,501,0.530271398,0.999999997,0.677740862,3,2,1,4.728542914,7,1900,8600,5250,0,1,0,0,0,0,0,0,0.885463679,0.028573892,0.028616087,0.028590013,0.028756329,0.475685426,0.164813763,0.055888224,0.01996008,0.736842105,0.263157895,0.35974026,0.1,0.6,-0.220833333,-0.6,-0.1,0.8,0.3,0.3,0.3,1700
10,1438,0.359189378,0.999999999,0.571041948,5,3,1,4.321279555,8,330,1300,815,0,1,0,0,0,0,0,0,0.457215729,0.025002664,0.025032777,0.025027444,0.467721386,0.425275993,0.142717625,0.041724618,0.020166898,0.674157303,0.325842697,0.400905483,0.1,1,-0.218233443,-1,-0.05,0.3,1,0.2,1,2700
11,1949,0.311983471,0.999999999,0.454624781,15,7,16,4.491021036,8,1600,6900,3866.666667,0,1,0,0,0,0,0,0,0.025332305,0.296871286,0.149661676,0.025245759,0.502888974,0.50205891,0.105303399,0.030271934,0.015905593,0.655555556,0.344444444,0.332973806,0.05,0.6,-0.193862007,-1,-0.05,0,0,0.5,0,1900
10,216,0.643518516,0.999999992,0.742187494,4,3,1,4.634259259,5,2300,7900,6033.333333,0,1,0,0,0,0,0,0,0.040146278,0.040129068,0.040011219,0.040007478,0.839705957,0.468181818,0.259454545,0.064814815,0.00462963,0.933333333,0.066666667,0.481168831,0.1,1,-0.25,-0.25,-0.25,0.4,0.1,0.1,0.1,22000
13,272,0.652985072,0.999999994,0.794117642,6,5,1,4.863970588,6,1800,2000,1900,0,1,0,0,0,0,0,0,0.441264456,0.033487834,0.19857919,0.033333892,0.293334628,0.367330134,0.073785997,0.036764706,0.018382353,0.666666667,0.333333333,0.320541126,0.033333333,1,-0.301666667,-0.4,-0.125,0,0,0.5,0,503
12,165,0.727848097,0.999999989,0.838709668,2,1,1,4.103030303,6,0,0,0,0,1,0,0,0,0,0,0,0.033342451,0.033343383,0.033339153,0.033339054,0.866635958,0.393333333,0.166666667,0.042424242,0,1,0,0.457142857,0.2,0.7,0,0,0,0,0,0.5,0,2800
6,921,0.470264317,0.999999998,0.62607204,10,0,1,5.021715527,5,0,0,0,0,1,0,0,0,0,0,0,0.040005086,0.238821441,0.441784791,0.040002672,0.23938601,0.488031287,0.097499344,0.040173724,0.01194354,0.770833333,0.229166667,0.313436878,0.1,0.8,-0.217929293,-0.6,-0.1,0.454545455,0.136363636,0.045454545,0.136363636,1100
9,103,0.745098032,0.999999984,0.885245887,7,3,1,4.970873786,7,5100,5100,5100,0,1,0,0,0,0,0,0,0.028575719,0.029484977,0.456707316,0.456551818,0.028680171,0.452380952,0.314285714,0.048543689,0,1,0,0.44,0.3,0.7,0,0,0,0,0,0.5,0,522
11,275,0.631386859,0.999999994,0.86538461,3,1,1,4.447272727,8,800,800,800,0,1,0,0,0,0,0,0,0.02500095,0.025000904,0.39869337,0.025000341,0.526304435,0.433068783,0.031878307,0.032727273,0.025454545,0.5625,0.4375,0.368518519,0.05,0.5,-0.268650794,-0.7,-0.125,0.54,0.16,0.04,0.16,1100
7,90,0.86516853,0.999999985,0.923076909,4,3,0,4.322222222,8,952,952,952,0,1,0,0,0,0,0,0,0.025038524,0.025068481,0.278783728,0.646106533,0.025002734,0.460416667,0.216666667,0.055555556,0.011111111,0.833333333,0.166666667,0.386666667,0.1,0.5,-0.2,-0.2,-0.2,0.5,0.25,0,0.25,1500
17,141,0.770370365,0.999999989,0.869565208,2,1,0,4.219858156,9,0,0,0,0,1,0,0,0,0,0,0,0.022285088,0.910087457,0.022238267,0.022778489,0.0226107,0.334458874,0.196266234,0.056737589,0.007092199,0.888888889,0.111111111,0.363636364,0.136363636,1,-0.071428571,-0.071428571,-0.071428571,0.454545455,0.136363636,0.045454545,0.136363636,2000
8,300,0.458620688,0.999999995,0.521276593,14,4,6,5.046666667,7,3100,4900,3833.333333,0,1,0,0,0,0,0,0,0.028836395,0.028618215,0.028653788,0.028760384,0.885131218,0.571547104,0.168981138,0.07,0.03,0.7,0.3,0.423182849,0.136363636,1,-0.381944444,-0.5,-0.125,0,0,0.5,0,1900
11,428,0.549528301,0.999999996,0.778723401,4,3,0,4.549065421,9,3100,3100,3100,0,1,0,0,0,0,0,0,0.022286332,0.232772497,0.499814688,0.222818682,0.022307802,0.352790067,0.074335189,0.037383178,0.025700935,0.592592593,0.407407407,0.374296537,0.05,0.6,-0.260606061,-0.8,-0.1,0,0,0.5,0,5500
9,389,0.628947367,0.999999996,0.806866949,12,1,5,4.745501285,10,6500,6500,6500,0,1,0,0,0,0,0,0,0.675998321,0.020026875,0.020012409,0.020164276,0.263798119,0.413006525,0.095833333,0.030848329,0.025706941,0.545454545,0.454545455,0.3875,0.033333333,0.7,-0.175,-0.25,-0.066666667,0,0,0.5,0,1200
6,234,0.610389608,0.999999993,0.767605628,6,3,1,4.713675214,6,3700,4400,4050,0,1,0,0,0,0,0,0,0.701412996,0.197742572,0.033336462,0.034136935,0.033371035,0.498039216,0.169786096,0.042735043,0.008547009,0.833333333,0.166666667,0.344636364,0.136363636,0.6,-0.2,-0.3,-0.1,0,0,0.5,0,4600
12,104,0.788461531,0.999999984,0.921874986,3,1,0,4.673076923,9,3700,3700,3700,0,1,0,0,0,0,0,0,0.556330249,0.158386188,0.139903322,0.022684194,0.122696047,0.348484848,0.273295455,0.057692308,0,1,0,0.392171717,0.136363636,0.8,0,0,0,0.375,-0.125,0.125,0.125,823
11,174,0.637426897,0.99999999,0.781249992,3,0,1,4.494252874,7,0,0,0,0,1,0,0,0,0,0,0,0.028572158,0.028572397,0.314549234,0.02857155,0.599734662,0.523787879,0.00030303,0.017241379,0.011494253,0.6,0.4,0.134343434,0.1,0.166666667,-0.2,-0.2,-0.2,0,0,0.5,0,1800
12,531,0.612476369,0.999999997,0.808823527,10,0,1,5.199623352,6,0,0,0,0,1,0,0,0,0,0,0,0.033333955,0.03333572,0.701599999,0.033333865,0.198396461,0.472113868,0.076392239,0.050847458,0.018832392,0.72972973,0.27027027,0.284430816,0.05,0.6,-0.304166667,-0.5,-0.125,0.564285714,-0.092857143,0.064285714,0.092857143,5600
11,248,0.614406777,0.999999993,0.712328762,10,2,0,5.092741935,6,1600,1600,1600,0,1,0,0,0,0,0,0,0.035154114,0.034312823,0.860635257,0.036526338,0.033371468,0.456118881,0.083566434,0.016129032,0.008064516,0.666666667,0.333333333,0.409090909,0.136363636,0.5,-0.275,-0.3,-0.25,0,0,0.5,0,2500
10,446,0.578475335,0.999999996,0.752767525,14,9,1,5.112107623,10,1100,17300,4716.666667,0,1,0,0,0,0,0,0,0.02039905,0.446313279,0.020035609,0.020133842,0.49311822,0.409001506,0.043181818,0.051569507,0.035874439,0.58974359,0.41025641,0.338537549,0.05,0.8,-0.36875,-0.4,-0.1,0,0,0.5,0,1900
11,396,0.563342317,0.999999996,0.685344825,6,3,1,4.507575758,10,1800,1800,1800,0,1,0,0,0,0,0,0,0.409744277,0.130064826,0.020001115,0.0202784,0.419911382,0.528988636,0.242029356,0.075757576,0.01010101,0.882352941,0.117647059,0.353747475,0.033333333,0.7,-0.16875,-0.3,-0.1,0.875,0.3375,0.375,0.3375,689
9,557,0.407821228,0.999999997,0.540880501,9,8,9,4.393177738,8,1900,3700,3180,0,1,0,0,0,0,0,0,0.025093936,0.025055602,0.025002197,0.025111166,0.899737099,0.451691017,0.155804924,0.035906643,0.016157989,0.689655172,0.310344828,0.385032468,0.136363636,0.6,-0.163161376,-0.4,-0.071428571,0,0,0.5,0,1100
10,501,0.505263157,0.999999997,0.617940197,4,1,1,5.033932136,5,436,436,436,0,1,0,0,0,0,0,0,0.585691445,0.040405752,0.292398754,0.04008606,0.04141799,0.382627657,0.065391738,0.043912176,0.017964072,0.709677419,0.290322581,0.262386364,0.033333333,0.5,-0.332098765,-0.8,-0.155555556,0.5,0.5,0,0.5,3700
9,431,0.545454544,0.999999996,0.730468747,3,1,1,4.686774942,5,1700,1700,1700,0,1,0,0,0,0,0,0,0.040000117,0.040000049,0.83999768,0.040000106,0.040002048,0.387642045,0.09905303,0.039443155,0.013921114,0.739130435,0.260869565,0.328217469,0.1,0.8,-0.258333333,-0.4,-0.05,0,0,0.5,0,1200
8,151,0.719999995,0.99999999,0.802083325,4,1,0,4.337748344,6,1800,1800,1800,0,1,0,0,0,0,0,0,0.033421664,0.033493375,0.376697863,0.523047603,0.033339495,0.536111111,0.116388889,0.079470199,0.026490066,0.75,0.25,0.419444444,0.1,1,-0.438888889,-0.7,-0.155555556,0.5,0.5,0,0.5,952
13,1118,0.451263537,0.999999998,0.670399999,30,0,1,4.331842576,8,0,0,0,0,1,0,0,0,0,0,0,0.150119284,0.025052997,0.526634052,0.273189604,0.025004063,0.464813962,0.125723373,0.042039356,0.015205725,0.734375,0.265625,0.337498388,0.1,1,-0.383251634,-1,-0.1,0.3,0.2,0.2,0.2,300
8,826,0.489544895,0.999999998,0.683438154,9,7,1,4.662227603,7,1000,31400,16225,0,1,0,0,0,0,0,0,0.178136248,0.171534394,0.31503635,0.028573295,0.306719713,0.454764402,0.198023643,0.059322034,0.007263923,0.890909091,0.109090909,0.340049474,0.1,1,-0.297720798,-0.6,-0.1,0,0,0.5,0,2600
8,167,0.610778439,0.999999991,0.720720714,9,3,0,5.155688623,6,473,473,473,0,1,0,0,0,0,0,0,0.033386075,0.033423796,0.033390917,0.86645166,0.033347551,0.821666667,-0.005,0.023952096,0.035928144,0.4,0.6,0.8,0.4,1,-0.541666667,-0.7,-0.3,1,-0.7,0.5,0.7,1300
11,95,0.768421045,0.999999984,0.870967728,4,0,1,4.978947368,4,0,0,0,0,1,0,0,0,0,0,0,0.05320535,0.050232246,0.796042488,0.050513039,0.050006878,0.466666667,0.016666667,0.010526316,0,1,0,0.1,0.1,0.1,0,0,0,0,0,0.5,0,1500
10,238,0.595744678,0.999999994,0.670886072,7,2,1,5.18487395,4,1200,1200,1200,0,1,0,0,0,0,0,0,0.491867156,0.050080442,0.35770135,0.050348731,0.050002321,0.449404762,0.19077381,0.042016807,0.016806723,0.714285714,0.285714286,0.393095238,0.166666667,0.6,-0.124255952,-0.1875,-0.071428571,0.625,0.45,0.125,0.45,1900
11,189,0.6031746,0.999999992,0.747899153,7,2,1,5.28042328,4,661,661,661,0,1,0,0,0,0,0,0,0.799518807,0.05000071,0.05000179,0.050000291,0.050478403,0.437946429,0.298958333,0.063492063,0.005291005,0.923076923,0.076923077,0.415277778,0.1,0.8,-0.2,-0.2,-0.2,0,0,0.5,0,1000
7,296,0.644827584,0.999999994,0.819767437,7,0,1,4.679054054,8,0,0,0,0,1,0,0,0,0,0,0,0.025049085,0.025007874,0.025005157,0.025740167,0.899197717,0.504409479,0.198737374,0.054054054,0.02027027,0.727272727,0.272727273,0.402982955,0.1,0.7,-0.213425926,-0.5,-0.05,1,0.1,0.5,0.1,1500
8,716,0.421874999,0.999999998,0.562200956,7,1,1,4.817039106,7,1100,1100,1100,0,1,0,0,0,0,0,0,0.02857388,0.029084888,0.594689825,0.028572113,0.319079295,0.425873818,0.233169994,0.055865922,0,1,0,0.319779491,0.0625,1,0,0,0,0,0,0.5,0,1000
14,221,0.555023921,0.999999992,0.625954194,3,2,1,4.787330317,6,606,1200,903,0,1,0,0,0,0,0,0,0.26440233,0.033333806,0.033438257,0.033333771,0.635491836,0.344393939,0.05,0.031674208,0.022624434,0.583333333,0.416666667,0.25,0.136363636,0.5,-0.15,-0.166666667,-0.125,0.166666667,-0.166666667,0.333333333,0.166666667,1000
11,265,0.515151513,0.999999995,0.529126211,28,3,16,4.833962264,7,2400,2400,2400,0,1,0,0,0,0,0,0,0.170704658,0.028580912,0.028571597,0.743176102,0.02896673,0.656862745,0.146568627,0.041509434,0.018867925,0.6875,0.3125,0.48030303,0.25,1,-0.68,-1,-0.6,0.5,0.5,0,0.5,3200
9,285,0.709558821,0.999999994,0.82954545,13,0,1,4.712280702,9,0,0,0,0,1,0,0,0,0,0,0,0.02225981,0.175979942,0.022247997,0.757210661,0.02230159,0.476641414,0.140151515,0.042105263,0.014035088,0.75,0.25,0.357007576,0.05,0.7,-0.35625,-0.5,-0.125,0.6,-0.4,0.1,0.4,1200
8,730,0.535014005,0.999999998,0.760765548,14,4,1,4.61369863,7,5200,5200,5200,0,1,0,0,0,0,0,0,0.030109703,0.029303529,0.028730157,0.882719027,0.029137584,0.437284119,0.186935236,0.067123288,0.019178082,0.777777778,0.222222222,0.393171658,0.1,1,-0.241071429,-0.5,-0.05,0.55,0.4,0.05,0.4,2500
9,203,0.666666663,0.999999992,0.786885239,11,5,0,4.763546798,9,1500,2700,1925,0,0,1,0,0,0,0,0,0.022258895,0.022296583,0.135509542,0.136300982,0.683633999,0.613265306,0.183503401,0.049261084,0.009852217,0.833333333,0.166666667,0.398571429,0.1,0.9,-0.533333333,-0.666666667,-0.4,0,0,0.5,0,1900
8,439,0.578947367,0.999999996,0.784615382,6,0,1,4.724373576,8,0,0,0,0,0,1,0,0,0,0,0,0.682400222,0.025121216,0.025204062,0.02511752,0.24215698,0.464369111,0.078983002,0.041002278,0.01594533,0.72,0.28,0.287757335,0.1,0.5,-0.231547619,-0.3,-0.1,0,0,0.5,0,2800
7,1079,0.389513108,0.999999998,0.542483659,4,2,1,4.495829472,8,0,0,0,0,0,1,0,0,0,0,0,0.025034048,0.025001878,0.02510266,0.025164267,0.899697147,0.46121297,0.098600819,0.030583874,0.015755329,0.66,0.34,0.341578119,0.05,1,-0.235130719,-0.5,-0.1,0,0,0.5,0,2700
10,1235,0.412987013,0.999999999,0.545454545,29,3,25,4.71417004,8,1600,1600,1600,0,0,1,0,0,0,0,0,0.025064724,0.025230884,0.278990734,0.64570152,0.025012137,0.227116217,0.010324675,0.014574899,0.008097166,0.642857143,0.357142857,0.387373737,0.1,1,-0.375,-1,-0.05,0,0,0.5,0,956
13,351,0.527220629,0.999999995,0.6559633,11,6,1,4.94017094,10,712,3100,1670.666667,0,0,1,0,0,0,0,0,0.020048768,0.420343233,0.020001348,0.020288473,0.519318177,0.458038174,0.006910009,0.034188034,0.037037037,0.48,0.52,0.29469697,0.033333333,0.5,-0.254487179,-0.8,-0.05,0.7,-0.044444444,0.2,0.044444444,1000
10,0,0,0,0,0,0,10,0,7,0,0,0,0,0,1,0,0,0,0,0,0.19138254,0.028703276,0.179281563,0.572046682,0.028585939,0,0,0,0,0,0,0,0,0,0,0,0,0.55,-0.5,0.05,0.5,2500
11,332,0.555214722,0.999999995,0.749999996,7,6,1,4.427710843,6,894,7100,2618.8,0,0,1,0,0,0,0,0,0.033335245,0.865397889,0.033334362,0.034598022,0.033334482,0.551216931,0.331608947,0.063253012,0.009036145,0.875,0.125,0.542207792,0.1,1,-0.412698413,-1,-0.071428571,0.416666667,0.193181818,0.083333333,0.193181818,915
10,302,0.640939595,0.999999994,0.798882677,4,2,1,4.427152318,7,577,1100,838.5,0,0,1,0,0,0,0,0,0.272963581,0.280466568,0.028791331,0.389065505,0.028713016,0.420833333,0.156439394,0.036423841,0.009933775,0.785714286,0.214285714,0.396969697,0.033333333,0.8,-0.308333333,-0.4,-0.125,0.4,0,0.1,0,2000
7,234,0.650224212,0.999999993,0.75524475,7,2,1,4.551282051,9,1300,2300,1800,0,0,1,0,0,0,0,0,0.440723124,0.022224531,0.243680127,0.022292789,0.271079429,0.504814815,0.195,0.038461538,0.008547009,0.818181818,0.181818182,0.383333333,0.1,0.6,-0.1125,-0.125,-0.1,1,0,0.5,0,864
12,319,0.601910826,0.999999994,0.797752805,10,5,0,4.746081505,8,924,924,924,0,0,1,0,0,0,0,0,0.025087105,0.158862482,0.025029331,0.025017433,0.766003649,0.378305785,0.223163453,0.072100313,0.006269592,0.92,0.08,0.343017128,0.033333333,0.6,-0.2625,-0.4,-0.125,0.642857143,0.214285714,0.142857143,0.214285714,4100
11,177,0.670454542,0.999999992,0.75806451,3,2,1,4.559322034,5,1000,1100,1050,0,0,1,0,0,0,0,0,0.839994784,0.040004921,0.040000107,0.040000105,0.040000084,0.338137587,0.357509881,0.084745763,0.005649718,0.9375,0.0625,0.574848485,0.1,1,-0.4,-0.4,-0.4,0.483333333,0.666666667,0.016666667,0.666666667,910
12,311,0.531249998,0.999999994,0.668571425,1,1,1,4.45659164,6,0,0,0,0,0,1,0,0,0,0,0,0.539979045,0.033364335,0.033446154,0.033456868,0.359753598,0.458890693,0.138665224,0.038585209,0.012861736,0.75,0.25,0.405505051,0.1,1,-0.20952381,-0.5,-0.071428571,0.54,0.16,0.04,0.16,790
7,480,0.460698689,0.999999996,0.608856086,9,3,1,4.547916667,4,297,1100,698.5,0,0,1,0,0,0,0,0,0.797594181,0.050000692,0.050089234,0.050000092,0.052315801,0.391926263,0.11725772,0.052083333,0.022916667,0.694444444,0.305555556,0.310070996,0.1,1,-0.205808081,-0.75,-0.1,0,0,0.5,0,623
7,193,0.578034679,0.999999991,0.67567567,2,2,1,4.497409326,3,790,790,790,0,0,1,0,0,0,0,0,0.727431462,0.066668065,0.066854814,0.066666834,0.072378824,0.283333333,0.048611111,0.025906736,0.031088083,0.454545455,0.545454545,0.34,0.2,0.5,-0.219444444,-0.4,-0.1,0,0,0.5,0,548
10,261,0.62598425,0.999999994,0.755952376,10,3,1,4.873563218,7,1200,1200,1200,0,0,1,0,0,0,0,0,0.028879008,0.02860161,0.884931752,0.028583808,0.029003821,0.416111111,0.151111111,0.026819923,0.011494253,0.7,0.3,0.417857143,0.25,0.5,-0.219444444,-0.4,-0.125,0,0,0.5,0,1400
8,715,0.413694721,0.999999998,0.582716048,8,4,13,4.703496504,8,533,592,562.5,0,0,1,0,0,0,0,0,0.025119595,0.025019617,0.025003124,0.025099809,0.899757855,0.39366781,0.14200972,0.036363636,0.012587413,0.742857143,0.257142857,0.340763403,0.033333333,1,-0.144444444,-0.4,-0.05,0.15,0.1,0.35,0.1,1100
11,409,0.519607842,0.999999996,0.657480312,2,0,1,4.958435208,4,0,0,0,0,0,1,0,0,0,0,0,0.051045219,0.050000371,0.798439748,0.050000215,0.050514447,0.272372506,0.10353289,0.046454768,0.017114914,0.730769231,0.269230769,0.295342903,0.136363636,0.5,-0.133333333,-0.166666667,-0.1,0,0,0.5,0,508
11,478,0.514830507,0.999999996,0.722222219,5,4,1,4.190376569,8,2100,28300,15200,0,0,1,0,0,0,0,0,0.025207133,0.025002059,0.025023132,0.025069837,0.899697839,0.40955523,0.157759042,0.033472803,0.010460251,0.761904762,0.238095238,0.385606061,0.1,1,-0.255833333,-0.5,-0.125,0.375,-0.125,0.125,0.125,1800
12,509,0.558185403,0.999999997,0.749999998,12,0,1,4.966601179,7,0,0,0,0,0,1,0,0,0,0,0,0.171882557,0.028572995,0.600533601,0.028571852,0.170438995,0.506702899,0.132137681,0.05108055,0.029469548,0.634146341,0.365853659,0.387307692,0.1,0.8,-0.239444444,-0.5,-0.1,0.454545455,0.136363636,0.045454545,0.136363636,909
11,461,0.517543859,0.999999996,0.706563704,10,3,1,4.494577007,6,1400,1800,1533.333333,0,0,1,0,0,0,0,0,0.389023488,0.138658566,0.033411071,0.033417831,0.405489045,0.566106957,0.062092789,0.036876356,0.032537961,0.53125,0.46875,0.421186656,0.033333333,0.8,-0.327407407,-0.7,-0.1,0,0,0.5,0,999
